car_id,fuelType,rating,renterTripsTaken,reviewCount,owner.id,vehicle.make,vehicle.model,vehicle.type,vehicle.year
5084,ELECTRIC,,0,0,6054447,Tesla,Model X,suv,2018
5085,GASOLINE,5.0,7,6,14678809,Jeep,Gladiator,truck,2020
5086,GASOLINE,4.67,19,15,8018380,Kia,Sedona,minivan,2019
5087,GASOLINE,4.95,20,19,8018380,GMC,Acadia,suv,2019
5088,GASOLINE,4.8,16,15,8018380,Kia,Sedona,minivan,2019
5089,ELECTRIC,,0,0,4447674,Nissan,Leaf,car,2018
5090,GASOLINE,4.88,10,8,1395785,Jeep,Patriot,suv,2015
5091,GASOLINE,4.95,48,40,6464952,Subaru,Forester,suv,2014
5092,GASOLINE,5.0,8,7,3136558,Honda,Pilot,suv,2015
5093,GASOLINE,5.0,6,4,5558753,Chrysler,Sebring,car,2006
5094,GASOLINE,4.0,1,1,8810918,Nissan,Rogue,suv,2020
5095,GASOLINE,5.0,14,13,1933405,Polaris,Slingshot,car,2015
5096,GASOLINE,,0,0,15797294,Nissan,Frontier,truck,2011
5097,GASOLINE,5.0,2,1,8826367,Mazda,Mazda3,car,2019
5098,GASOLINE,,0,0,14359809,Mercedes-Benz,CLA-Class,car,2016
5099,GASOLINE,4.89,67,53,3624460,Porsche,Cayenne,suv,2009
5100,,4.97,48,38,1126176,Honda,Accord,car,2016
5101,GASOLINE,5.0,2,2,15573396,Ford,F-150,truck,2018
5102,GASOLINE,4.25,6,4,4036216,Volkswagen,Eos,car,2012
5103,GASOLINE,5.0,1,1,939129,Ford,F-150,truck,2016
5104,GASOLINE,5.0,10,8,939129,Toyota,4Runner,suv,2012
5105,GASOLINE,5.0,55,50,4389601,Genesis,G80,car,2017
5106,GASOLINE,5.0,20,14,4920748,Ram,Promaster Cargo Van,van,2018
5107,GASOLINE,5.0,40,37,10946249,Toyota,Tundra,truck,2010
5108,GASOLINE,4.95,26,20,8018380,GMC,Terrain,suv,2019
5109,ELECTRIC,,0,0,249180,Tesla,Model 3,car,2019
5110,GASOLINE,4.0,1,1,9797838,Chrysler,Town and Country,minivan,2012
5111,GASOLINE,4.86,9,7,5558753,Ford,Taurus,car,2006
5112,GASOLINE,4.98,98,89,4389601,Ford,Mustang,car,2015
5113,GASOLINE,4.94,17,17,330406,Chrysler,Town and Country,minivan,2015
5114,GASOLINE,5.0,12,10,1954256,Ram,1500,truck,2013
5115,GASOLINE,4.82,59,45,5214286,GMC,Acadia,suv,2011
5116,GASOLINE,5.0,21,19,10946249,Audi,Q5,suv,2011
5117,GASOLINE,5.0,2,2,4447674,Chrysler,Pacifica,minivan,2019
5118,GASOLINE,,0,0,8799678,Hyundai,Tucson,suv,2017
5119,GASOLINE,4.83,31,30,8018380,GMC,Terrain,suv,2019
5120,GASOLINE,5.0,4,3,6208188,Toyota,Land Cruiser,suv,2018
5121,GASOLINE,5.0,12,10,8018380,Kia,Rio 5-Door,car,2019
5122,GASOLINE,5.0,14,11,8018380,Kia,Rio 5-Door,car,2019
5123,GASOLINE,5.0,4,2,8447728,Land Rover,LR2,suv,2008
5124,GASOLINE,4.9,26,20,10946249,Honda,Element,suv,2011
5125,GASOLINE,4.9,27,20,8018380,Buick,Encore,suv,2019
5126,GASOLINE,5.0,27,24,8018380,Kia,Soul,suv,2019
5127,GASOLINE,4.91,92,85,6518168,Toyota,Corolla,car,2016
5128,GASOLINE,4.87,30,23,8018380,Kia,Rio,car,2019
5129,HYBRID,,0,0,10669375,BMW,X5,suv,2017
5130,DIESEL,5.0,17,15,873042,Ram,1500,truck,2015
5131,GASOLINE,5.0,22,20,11065441,Jeep,Wrangler JK,suv,2018
5132,GASOLINE,4.81,16,16,8018380,Buick,Encore,suv,2019
5133,GASOLINE,4.92,16,12,8018380,Kia,Rio 5-Door,car,2019
5134,GASOLINE,4.95,23,19,8018380,Buick,Encore,suv,2019
5135,GASOLINE,5.0,8,8,14678809,Subaru,Crosstrek,suv,2016
5136,GASOLINE,5.0,46,39,10946249,Honda,Element,suv,2008
5137,HYBRID,4.67,62,51,10140979,Toyota,Prius,car,2008
5138,ELECTRIC,5.0,121,115,330082,Tesla,Model S,car,2016
5139,ELECTRIC,5.0,95,91,330082,Tesla,Model 3,car,2018
5140,ELECTRIC,5.0,22,21,330082,Tesla,Model X,suv,2016
5141,ELECTRIC,5.0,100,99,330082,Tesla,Model 3,car,2018
5142,ELECTRIC,4.97,32,29,10140979,Tesla,Model 3,car,2019
5143,GASOLINE,5.0,21,19,4626909,Chrysler,Pacifica,minivan,2017
5144,HYBRID,5.0,62,58,1559167,Mercedes-Benz,S-Class,car,2015
5145,GASOLINE,,0,0,2588550,Jeep,Renegade,suv,2017
5146,GASOLINE,4.85,50,46,10704266,smart,fortwo,car,2013
5147,ELECTRIC,4.9,38,31,9883263,Tesla,Model S,car,2013
5148,GASOLINE,5.0,10,9,14859798,Ford,Mustang,car,2016
5149,ELECTRIC,5.0,31,27,5685292,Tesla,Model 3,car,2018
5150,GASOLINE,5.0,3,3,5820172,Mazda,MX-5 Miata,car,2016
5151,ELECTRIC,5.0,50,44,5685292,Tesla,Model 3,car,2019
5152,ELECTRIC,5.0,19,18,330082,Tesla,Model Y,suv,2020
5153,GASOLINE,5.0,66,54,927200,Ford,F-150,truck,2018
5154,GASOLINE,4.86,16,14,9390707,Chrysler,300,car,2015
5155,GASOLINE,5.0,9,7,11740191,BMW,6 Series,car,2015
5156,GASOLINE,5.0,23,19,9761878,BMW,7-Series,car,2019
5157,GASOLINE,5.0,1,1,1459048,BMW,M4,car,2015
5158,GASOLINE,5.0,4,3,8763918,Subaru,Outback,suv,2013
5159,GASOLINE,5.0,31,30,9883263,Mercedes-benz,C-Class,car,2019
5160,GASOLINE,4.36,15,14,10140979,smart,fortwo,car,2012
5161,GASOLINE,5.0,1,1,15720674,Ford,Mustang,car,2016
5162,GASOLINE,5.0,19,15,14859798,Toyota,Camry,car,2016
5163,GASOLINE,4.93,83,71,9883263,Mercedes-Benz,CLA-Class,car,2018
5164,ELECTRIC,5.0,39,36,927200,Chevrolet,Bolt EV,car,2018
5165,GASOLINE,4.95,21,21,8763918,Lexus,IS 350 C,car,2010
5166,GASOLINE,4.9,33,29,50913,Ram,1500,truck,2016
5167,GASOLINE,5.0,4,4,11806337,Jaguar,F-TYPE,car,2015
5168,GASOLINE,5.0,21,19,9459412,Mercedes-Benz,SLK-Class,car,2016
5169,GASOLINE,4.94,35,33,5820172,Audi,A4,car,2014
5170,GASOLINE,4.99,167,144,2624844,Subaru,Outback,suv,2013
5171,ELECTRIC,4.67,7,6,161542,Tesla,Model S,car,2014
5172,HYBRID,5.0,7,5,11488234,BMW,5 Series,car,2018
5173,GASOLINE,5.0,6,5,1331231,BMW,7-Series,car,2019
5174,GASOLINE,5.0,33,26,50913,MINI,Cooper Countryman,car,2014
5175,GASOLINE,5.0,8,8,1371050,Audi,Q7,suv,2017
5176,GASOLINE,4.9,24,20,9459412,Cadillac,CTS,car,2019
5177,ELECTRIC,5.0,9,5,7163692,Nissan,Leaf,car,2019
5178,GASOLINE,4.96,27,24,9459412,Mercedes-Benz,SLK-Class,car,2016
5179,GASOLINE,,0,0,1331231,Audi,A8 L,car,2019
5180,GASOLINE,5.0,19,15,14859798,Ford,Focus,car,2016
5181,GASOLINE,5.0,18,17,14859798,Ford,Edge,suv,2011
5182,GASOLINE,4.92,15,13,11740191,Honda,Civic Sedan,car,2019
5183,GASOLINE,5.0,4,4,14859798,Honda,CR-V,suv,2014
5184,GASOLINE,4.93,20,15,12074407,Dodge,Charger,car,2019
5185,GASOLINE,5.0,5,4,5820172,smart,fortwo,car,2013
5186,GASOLINE,,0,0,2832427,Lexus,LS 460,car,2012
5187,GASOLINE,,1,0,13399344,Ram,Dakota,truck,2011
5188,GASOLINE,4.91,16,11,10416015,Hyundai,Veloster,car,2016
5189,GASOLINE,4.6,5,5,907450,Toyota,Highlander,suv,2017
5190,ELECTRIC,5.0,16,15,9459412,BMW,i3,car,2015
5191,GASOLINE,4.9,24,20,1559167,Jeep,Gladiator,truck,2020
5192,GASOLINE,4.81,18,16,795760,BMW,3 Series,car,2016
5193,HYBRID,5.0,2,1,2697430,Lexus,ES 300h,car,2016
5194,GASOLINE,,0,0,9761878,Mercedes-Benz,CLA-Class,car,2018
5195,GASOLINE,4.71,16,14,7700982,Honda,Pilot,suv,2018
5196,GASOLINE,4.96,32,28,9883263,Toyota,Camry,car,2018
5197,HYBRID,4.94,97,81,2624844,Honda,Civic,car,2014
5198,GASOLINE,5.0,28,25,7232780,Ford,Expedition,suv,2018
5199,GASOLINE,5.0,2,1,15012731,BMW,2 Series,car,2017
5200,GASOLINE,5.0,36,34,7232780,Ford,F-150,truck,2018
5201,GASOLINE,4.98,56,50,11559506,BMW,X5,suv,2015
5202,ELECTRIC,,0,0,2228994,Tesla,Model X,suv,2016
5203,GASOLINE,5.0,2,2,6435068,Kia,Soul,suv,2020
5204,HYBRID,5.0,22,18,7232780,BMW,I8,car,2019
5205,GASOLINE,5.0,5,2,15409795,Toyota,Corolla,car,2017
5206,GASOLINE,4.77,70,64,1371050,Infiniti,JX,suv,2013
5207,HYBRID,5.0,10,10,14825111,Toyota,Avalon,car,2019
5208,HYBRID,,0,0,10746421,Toyota,Prius,car,2013
5209,GASOLINE,5.0,10,7,13708903,Toyota,Camry,car,2019
5210,GASOLINE,5.0,18,16,9459412,Mercedes-benz,GLC-Class,suv,2019
5211,GASOLINE,5.0,36,30,7232780,Ford,Explorer,suv,2019
5212,HYBRID,5.0,12,10,2697430,Toyota,Prius v,car,2012
5213,HYBRID,,0,0,10746421,Ford,Fusion Hybrid,car,2017
5214,GASOLINE,5.0,34,31,11559506,BMW,3 Series,car,2013
5215,HYBRID,5.0,9,7,11514827,Toyota,Camry,car,2016
5216,HYBRID,,0,0,10746421,Ford,Fusion,car,2010
5217,GASOLINE,5.0,12,10,14497872,Honda,Civic,car,2016
5218,GASOLINE,,0,0,15546454,Mazda,3,car,2017
5219,ELECTRIC,5.0,5,4,14431966,BMW,i3,car,2017
5220,GASOLINE,5.0,8,8,6840779,Nissan,Cube,car,2013
5221,GASOLINE,4.95,29,21,11559506,Toyota,Camry,car,2013
5222,GASOLINE,4.97,67,60,1186913,Ford,Fusion,car,2019
5223,GASOLINE,4.84,178,146,1186913,Hyundai,Sonata,car,2016
5224,GASOLINE,4.97,39,31,1186913,Kia,Rio,car,2015
5225,ELECTRIC,5.0,26,17,9683913,Tesla,Model X,suv,2019
5226,GASOLINE,4.89,119,101,9683913,Chevrolet,Corvette,car,2017
5227,GASOLINE,4.84,112,91,1186913,Honda,Fit,car,2018
5228,GASOLINE,4.97,47,39,9683913,Chevrolet,Corvette,car,2019
5229,GASOLINE,4.98,68,58,9683913,Porsche,911,car,2018
5230,GASOLINE,5.0,32,27,5660930,Lotus,Evora,car,2013
5231,GASOLINE,4.92,59,50,9683913,Audi,Q8,suv,2019
5232,GASOLINE,4.85,94,75,1186913,MINI,Cooper Roadster,car,2015
5233,GASOLINE,4.85,29,27,9863897,Dodge,Challenger,car,2019
5234,GASOLINE,4.93,19,15,9683913,BMW,X7,suv,2019
5235,GASOLINE,4.97,34,31,9863897,Dodge,Challenger,car,2019
5236,ELECTRIC,5.0,21,18,6457208,Tesla,Model 3,car,2018
5237,GASOLINE,4.83,42,35,1186913,Mercedes-Benz,C-Class,car,2018
5238,GASOLINE,4.89,40,37,9863897,Mercedes-Benz,C-Class,car,2018
5239,GASOLINE,4.89,73,66,1186913,Kia,Sportage,suv,2018
5240,GASOLINE,5.0,1,1,11237425,Ford,Mustang,car,2019
5241,GASOLINE,4.75,137,118,1186913,Honda,Civic Sedan,car,2019
5242,,4.69,14,13,9851566,Tesla,Model 3,car,2018
5243,GASOLINE,5.0,28,22,9863897,Mercedes-benz,C-Class,car,2019
5244,GASOLINE,5.0,29,27,4136290,Jaguar,F-TYPE,car,2015
5245,GASOLINE,5.0,4,3,7504313,Chevrolet,Camaro,car,2017
5246,GASOLINE,4.88,129,110,1186913,Ford,Mustang,car,2016
5247,GASOLINE,4.92,45,38,3280890,Alfa-romeo,Giulia,car,2019
5248,ELECTRIC,4.83,26,23,2887672,Tesla,Model 3,car,2018
5249,GASOLINE,5.0,3,3,13706036,Mercedes-benz,E-Class,car,2019
5250,HYBRID,5.0,20,14,1186913,Honda,Accord Sedan,car,2020
5251,GASOLINE,5.0,8,8,15204629,BMW,7 Series,car,2016
5252,ELECTRIC,5.0,2,2,13719650,Tesla,Model 3,car,2019
5253,GASOLINE,5.0,12,11,11510472,Lexus,GX 460,suv,2018
5254,GASOLINE,4.76,19,17,9863897,Mercedes-benz,C-Class,car,2019
5255,GASOLINE,5.0,73,64,9683913,Mercedes-benz,G-Class,suv,2019
5256,GASOLINE,5.0,24,19,1186913,Mercedes-Benz,E-Class,car,2017
5257,GASOLINE,5.0,2,2,11237425,Porsche,718 Boxster,car,2018
5258,GASOLINE,5.0,1,1,11237425,Maserati,Ghibli,car,2017
5259,ELECTRIC,5.0,40,38,5660930,Tesla,Model 3,car,2019
5260,GASOLINE,4.85,106,89,1186913,Jeep,Wrangler,suv,2018
5261,ELECTRIC,5.0,8,6,11671249,Tesla,Model 3,car,2019
5262,GASOLINE,5.0,20,12,3017058,Hyundai,Elantra,car,2019
5263,GASOLINE,4.86,54,44,1186913,Honda,Accord,car,2018
5264,ELECTRIC,,0,0,22238,Tesla,Model S,car,2015
5265,ELECTRIC,5.0,26,25,1976227,Tesla,Model 3,car,2018
5266,GASOLINE,5.0,63,56,9683913,Ferrari,458 Spider,car,2015
5267,ELECTRIC,4.6,13,10,12309378,Tesla,Model 3,car,2020
5268,GASOLINE,5.0,39,32,8494618,Mercedes-Benz,GL-Class,suv,2011
5269,GASOLINE,4.64,54,47,1186913,Infiniti,QX60,suv,2015
5270,GASOLINE,4.8,29,25,400559,Dodge,Grand Caravan,minivan,2018
5271,GASOLINE,4.89,54,45,9683913,Audi,R8,car,2014
5272,GASOLINE,4.97,34,30,9863897,Dodge,Challenger,car,2019
5273,HYBRID,5.0,1,1,1186913,Mercedes-benz,GLC-Class,suv,2019
5274,GASOLINE,4.96,29,27,2632951,Chevrolet,Corvette,car,2016
5275,ELECTRIC,4.75,9,8,1186913,Chevrolet,Bolt EV,car,2018
5276,GASOLINE,5.0,3,3,881065,Jeep,Wrangler,suv,2016
5277,GASOLINE,,0,0,6618858,Porsche,Panamera,car,2018
5278,GASOLINE,5.0,3,3,14880036,Chevrolet,Malibu,car,2014
5279,ELECTRIC,4.97,39,33,94730,Tesla,Model S,car,2016
5280,GASOLINE,4.96,30,28,3746102,Alfa Romeo,4C,car,2016
5281,GASOLINE,5.0,18,17,1916395,Porsche,911,car,2010
5282,GASOLINE,5.0,18,17,10858691,Jeep,Wrangler Unlimited,suv,2019
5283,GASOLINE,4.75,8,8,7472366,Mercedes-Benz,GLS-Class,suv,2017
5284,HYBRID,,0,0,15230718,Ford,Fusion Energi,car,2019
5285,GASOLINE,4.98,71,65,4158374,Ford,Expedition,suv,2016
5286,ELECTRIC,5.0,8,5,12967529,Tesla,Model 3,car,2020
5287,GASOLINE,4.83,7,6,584508,Ford,Explorer,suv,2016
5288,HYBRID,5.0,3,3,11022637,BMW,3 Series,car,2018
5289,HYBRID,5.0,2,2,1876077,Honda,Clarity,car,2018
5290,GASOLINE,4.97,32,29,506811,BMW,3-Series,car,2020
5291,GASOLINE,4.67,38,30,3584766,Honda,Odyssey,minivan,2006
5292,ELECTRIC,4.98,58,51,94730,Tesla,Model 3,car,2018
5293,GASOLINE,5.0,16,16,15230718,Ford,Mustang,car,2019
5294,GASOLINE,5.0,32,28,9683913,BMW,X7,suv,2019
5295,GASOLINE,5.0,32,29,1916395,Porsche,911,car,2008
5296,ELECTRIC,5.0,36,35,9527129,Tesla,Model 3,car,2018
5297,GASOLINE,5.0,37,30,400559,Chrysler,Pacifica,minivan,2018
5298,GASOLINE,4.96,89,79,301450,Audi,R8,car,2015
5299,GASOLINE,4.92,13,12,11489633,Mazda,CX-5,suv,2018
5300,ELECTRIC,5.0,9,8,11494560,Tesla,Model X,suv,2019
5301,GASOLINE,5.0,10,8,9968448,Mercedes-Benz,CLA-Class,car,2018
5302,GASOLINE,5.0,13,11,14169006,Jeep,Wrangler,suv,2013
5303,GASOLINE,5.0,14,11,9683913,Mercedes-benz,G-Class,suv,2019
5304,ELECTRIC,5.0,2,2,11627363,Tesla,Model 3,car,2017
5305,ELECTRIC,4.95,103,95,2546079,Tesla,Model X,suv,2018
5306,GASOLINE,5.0,2,2,15575664,Ford,Mustang,car,2018
5307,GASOLINE,5.0,4,4,8853685,Volkswagen,Beetle,car,2015
5308,GASOLINE,4.95,21,20,8853685,Nissan,Sentra,car,2017
5309,GASOLINE,5.0,3,3,1499120,Subaru,Forester,car,2019
5310,GASOLINE,5.0,13,11,4423729,Mazda,Mazda6,car,2019
5311,GASOLINE,5.0,23,19,2366123,Porsche,911,car,2017
5312,HYBRID,4.75,4,4,4213049,Toyota,Prius,car,2014
5313,GASOLINE,4.79,34,34,768902,Honda,Pilot,suv,2012
5314,GASOLINE,4.89,11,9,3746102,Maserati,Ghibli,car,2016
5315,GASOLINE,5.0,18,17,9723981,BMW,2 Series,car,2015
5316,GASOLINE,4.68,117,104,3547562,Chevrolet,Camaro,car,2015
5317,GASOLINE,4.81,24,21,3318945,Mercedes-Benz,C-Class,car,2009
5318,GASOLINE,4.83,11,6,2713274,Jeep,Wrangler,suv,2008
5319,GASOLINE,5.0,31,29,8853685,Hyundai,Elantra,car,2016
5320,ELECTRIC,5.0,14,11,2887606,Tesla,Model S,car,2015
5321,GASOLINE,4.97,47,34,1065681,Mercedes-Benz,G-Class,suv,2017
5322,DIESEL,4.9,16,10,11424945,Volkswagen,Jetta,car,2015
5323,HYBRID,4.92,110,100,301450,BMW,i8,car,2015
5324,GASOLINE,5.0,14,13,8853685,BMW,X5,suv,2015
5325,GASOLINE,5.0,41,36,400559,GMC,Canyon,truck,2018
5326,HYBRID,4.91,27,23,9231750,Toyota,Prius,car,2014
5327,GASOLINE,5.0,37,31,9231750,Toyota,Highlander,suv,2012
5328,GASOLINE,4.83,26,23,5660930,Lexus,RX 350,suv,2015
5329,ELECTRIC,5.0,27,26,10751498,Tesla,Model 3,car,2019
5330,GASOLINE,5.0,48,43,3677277,Chevrolet,Corvette,car,2017
5331,ELECTRIC,5.0,15,14,9807099,Tesla,Model 3,car,2019
5332,GASOLINE,4.94,41,36,8853685,Nissan,Versa,car,2017
5333,GASOLINE,4.83,18,18,9723981,Mercedes-Benz,C-Class,car,2018
5334,HYBRID,5.0,7,5,7472366,Honda,Clarity,car,2018
5335,GASOLINE,4.67,17,15,3746102,Porsche,Macan,suv,2015
5336,GASOLINE,4.95,22,19,8853685,Hyundai,Elantra,car,2016
5337,GASOLINE,4.76,72,59,4533209,Ford,Mustang,car,2017
5338,GASOLINE,,0,0,15654751,Ford,Mustang,car,2017
5339,GASOLINE,5.0,16,15,14284451,Audi,R8,car,2008
5340,ELECTRIC,4.64,15,14,3547562,Chevrolet,Bolt EV,car,2019
5341,GASOLINE,5.0,7,7,9908579,BMW,3-Series,car,2020
5342,GASOLINE,5.0,7,4,5441466,Mercedes-Benz,G-Class,suv,2017
5343,GASOLINE,5.0,7,6,14593753,Jeep,Wrangler,suv,2017
5344,GASOLINE,5.0,14,12,9634099,BMW,4-Series,car,2019
5345,GASOLINE,5.0,37,29,8853685,Ford,Mustang,car,2016
5346,GASOLINE,5.0,3,2,2359196,Porsche,911,car,2013
5347,ELECTRIC,4.57,10,7,161542,Tesla,Model S,car,2016
5348,GASOLINE,5.0,19,12,5441466,Lamborghini,Huracan,car,2017
5349,GASOLINE,4.94,35,31,73134,Lexus,GX 460,suv,2016
5350,GASOLINE,5.0,3,3,4423729,Mazda,CX-9,suv,2018
5351,GASOLINE,5.0,11,11,14766523,Toyota,Sienna,minivan,2015
5352,GASOLINE,4.96,115,96,633650,Ford,Mustang,car,2012
5353,GASOLINE,5.0,71,57,633650,BMW,2 Series,car,2015
5354,GASOLINE,4.95,89,75,633650,BMW,5 Series,car,2013
5355,GASOLINE,5.0,11,10,5545263,Ford,F-150,truck,2018
5356,GASOLINE,5.0,10,7,10133270,Mercedes-Benz,M-Class,suv,2014
5357,GASOLINE,4.98,54,49,633650,BMW,3 Series,car,2015
5358,GASOLINE,,0,0,3818445,Chevrolet,Equinox,suv,2012
5359,ELECTRIC,5.0,14,11,379208,Tesla,Model 3,car,2020
5360,GASOLINE,5.0,1,1,15635649,Infiniti,M35,car,2009
5361,GASOLINE,4.86,98,84,633650,Mercedes-Benz,C-Class,car,2009
5362,GASOLINE,4.98,56,52,1809789,FIAT,500,car,2012
5363,GASOLINE,,0,0,10514312,Toyota,Tundra,truck,2020
5364,GASOLINE,4.96,66,50,1761272,Hyundai,Sonata,car,2015
5365,ELECTRIC,,0,0,11965488,Tesla,Model 3,car,2019
5366,GASOLINE,5.0,6,6,10177649,BMW,M4,car,2016
5367,GASOLINE,5.0,3,3,11692797,Land Rover,LR2,suv,2015
5368,GASOLINE,5.0,41,36,1809789,FIAT,500,car,2013
5369,GASOLINE,5.0,16,12,11432744,Ford,Fusion,car,2017
5370,GASOLINE,,0,0,15400923,Jeep,Wrangler,suv,2018
5371,GASOLINE,4.9,15,10,11432744,Kia,Optima,car,2019
5372,GASOLINE,4.48,32,25,11432744,Kia,Optima,car,2019
5373,GASOLINE,4.88,28,24,14440764,BMW,3 Series,car,2013
5374,GASOLINE,4.99,96,82,2224456,MINI,Cooper,car,2016
5375,GASOLINE,4.81,37,27,2224456,MINI,Cooper,car,2012
5376,GASOLINE,,0,0,13262141,Mercedes-Benz,S-Class,car,2017
5377,GASOLINE,4.92,44,37,2224456,Chrysler,Sebring,car,2010
5378,GASOLINE,4.88,37,33,2224456,Chrysler,200,car,2012
5379,GASOLINE,4.86,38,35,2224456,Dodge,Grand Caravan,minivan,2010
5380,GASOLINE,4.97,43,40,2224456,Chrysler,Sebring,car,2008
5381,GASOLINE,4.87,73,61,2224456,Dodge,Grand Caravan,minivan,2010
5382,GASOLINE,4.78,57,46,2224456,Suzuki,XL7,suv,2008
5383,GASOLINE,5.0,2,1,2224456,Honda,Fit,car,2011
5384,GASOLINE,5.0,3,1,2224456,Toyota,Yaris,car,2009
5385,GASOLINE,5.0,16,14,2224456,Chevrolet,Spark,car,2013
5386,GASOLINE,4.83,30,23,2224456,Chevrolet,Spark,car,2013
5387,ELECTRIC,5.0,15,14,11558863,Tesla,Model S,car,2019
5388,ELECTRIC,4.96,60,55,1812982,Tesla,Model 3,car,2018
5389,GASOLINE,4.91,15,11,11558863,Mercedes-Benz,C-Class,car,2016
5390,GASOLINE,4.73,11,11,11558863,Kia,Stinger,car,2019
5391,GASOLINE,5.0,5,5,11558863,GMC,Yukon XL,suv,2016
5392,GASOLINE,5.0,7,7,10603778,Lincoln,Navigator,suv,2018
5393,GASOLINE,5.0,8,7,981556,Honda,Odyssey,minivan,2015
5394,GASOLINE,4.91,26,23,9475393,Ford,Explorer,suv,2014
5395,GASOLINE,4.87,18,15,2327860,Cadillac,Escalade,suv,2018
5396,GASOLINE,5.0,23,19,4215981,Mazda,MX-5 Miata,car,2016
5397,GASOLINE,5.0,17,13,8311517,Hyundai,Tucson,suv,2019
5398,GASOLINE,5.0,6,6,11872333,BMW,3-Series,car,2019
5399,GASOLINE,5.0,5,5,15581721,Toyota,Corolla,car,2014
5400,GASOLINE,5.0,61,56,3158952,Dodge,Journey,suv,2017
5401,GASOLINE,5.0,17,15,2854299,Chrysler,Town and Country,minivan,2012
5402,GASOLINE,,0,0,15167142,Hyundai,Elantra,car,2016
5403,GASOLINE,4.99,89,70,2854299,GMC,Sierra 1500,truck,2007
5404,GASOLINE,4.96,32,28,2327860,Cadillac,ATS,car,2018
5405,GASOLINE,4.92,61,49,2327860,Jeep,Wrangler JK,suv,2018
5406,GASOLINE,,0,0,2854299,Chevrolet,Impala,car,2011
5407,GASOLINE,5.0,16,12,2854299,Dodge,Dart,car,2013
5408,GASOLINE,4.64,11,11,2854299,Kia,Forte,car,2011
5409,GASOLINE,,0,0,11262148,Hyundai,Sonata,car,2015
5410,GASOLINE,,0,0,15108957,Ford,F-250 Super Duty,truck,2015
5411,HYBRID,4.91,74,67,7493945,Toyota,Prius,car,2007
5412,ELECTRIC,5.0,67,64,6580135,Tesla,Model 3,car,2018
5413,GASOLINE,4.91,98,82,7493945,Toyota,Corolla,car,2011
5414,GASOLINE,4.8,106,91,7493945,Chevrolet,Cruze,car,2011
5415,,5.0,27,26,3221724,Tesla,Model 3,car,2020
5416,HYBRID,4.85,33,26,7493945,Toyota,Prius,car,2007
5417,HYBRID,4.89,69,61,7493945,Toyota,Prius,car,2007
5418,GASOLINE,,0,0,9422919,Mercedes-Benz,S-Class,car,2016
5419,GASOLINE,5.0,19,16,11592515,Ford,Mustang,car,2017
5420,GASOLINE,4.69,18,16,14985418,Hyundai,Sonata,car,2015
5421,GASOLINE,4.91,89,75,1889331,Ford,Mustang,car,2016
5422,GASOLINE,5.0,8,8,14985418,Mercedes-Benz,SLK-Class,car,2013
5423,GASOLINE,4.89,44,37,9422919,Chevrolet,Tahoe,suv,2015
5424,GASOLINE,5.0,12,10,9422919,Mercedes-Benz,CLS-Class,car,2016
5425,GASOLINE,4.79,41,34,7493945,Chevrolet,Uplander,minivan,2008
5426,GASOLINE,4.99,86,77,7122299,Ford,Mustang,car,2017
5427,GASOLINE,5.0,2,2,15436077,Porsche,Boxster,car,2008
5428,GASOLINE,5.0,2,2,15721481,Toyota,Camry,car,2017
5429,GASOLINE,4.6,11,10,5296304,BMW,M4,car,2015
5430,GASOLINE,,0,0,9096114,Hyundai,Elantra,car,2018
5431,GASOLINE,5.0,49,47,8701187,Toyota,RAV4,suv,2018
5432,DIESEL,4.8,6,5,9473231,Mercedes-Benz,GL-Class,suv,2012
5433,GASOLINE,5.0,6,6,15301807,Ford,Mustang,car,2020
5434,GASOLINE,5.0,8,7,15046338,Jeep,Wrangler JK,suv,2018
5435,GASOLINE,5.0,3,3,5499444,Land Rover,Range Rover Velar,suv,2018
5436,GASOLINE,5.0,10,6,3513260,BMW,1 Series,car,2011
5437,GASOLINE,5.0,31,28,6867103,Jeep,Gladiator,truck,2020
5438,GASOLINE,5.0,3,3,14985418,Chevrolet,Malibu,car,2015
5439,GASOLINE,5.0,13,12,3513260,Mercedes-Benz,E-Class,car,2011
5440,GASOLINE,4.78,41,37,2385939,Ford,Mustang,car,2013
5441,GASOLINE,5.0,7,7,15301807,Ford,Mustang,car,2020
5442,GASOLINE,4.91,24,23,11592515,Mercedes-Benz,CLA-Class,car,2014
5443,GASOLINE,4.93,17,15,11592515,Ford,Mustang,car,2017
5444,GASOLINE,5.0,1,1,903848,BMW,4 Series,car,2016
5445,GASOLINE,5.0,9,9,14647538,Ford,Mustang,car,2018
5446,GASOLINE,5.0,13,12,14610786,Jaguar,F-PACE,suv,2018
5447,GASOLINE,5.0,3,2,11351604,Porsche,Macan,suv,2015
5448,ELECTRIC,5.0,13,12,11427405,Tesla,Model 3,car,2019
5449,GASOLINE,4.83,6,6,7526758,Mercedes-Benz,C-Class,car,2013
5450,GASOLINE,4.6,13,10,14985418,Dodge,Grand Caravan,minivan,2012
5451,GASOLINE,4.94,75,68,7122299,Porsche,Boxster,car,2006
5452,GASOLINE,4.6,5,5,15436077,BMW,3 Series,car,2013
5453,GASOLINE,5.0,1,1,15721481,Toyota,Tacoma,truck,2020
5454,GASOLINE,5.0,4,3,14985418,Chrysler,200,car,2012
5455,GASOLINE,5.0,2,2,5296304,Mercedes-Benz,C-Class,car,2017
5456,GASOLINE,5.0,6,5,439974,BMW,M4,car,2016
